creator_id,month,earnings,streaming_hours,viewer_count,region,policy_period,treated,control,active,month_str,group_label
202,2023-12-01,112.9894612847242,17.52343810966061,35.15026444460801,US,post,0,1,1,2023-12,Control
203,2023-01-01,67.6236626791354,0.0,60.65566418645248,Asia,pre,1,0,1,2023-01,Treated
203,2023-02-01,66.5812915619457,2.9135799545523726,80.84553255322604,Asia,pre,1,0,1,2023-02,Treated
203,2023-03-01,84.58007358520514,8.500505955122085,40.002551391782966,Asia,pre,1,0,1,2023-03,Treated
203,2023-04-01,80.06688117994743,2.819659953136852,46.078135786461246,Asia,pre,1,0,1,2023-04,Treated
203,2023-05-01,78.73341182451641,1.00418101330016,79.86006208886407,Asia,pre,1,0,1,2023-05,Treated
203,2023-06-01,73.03525699107153,7.080951786703147,79.11200958514596,Asia,pre,1,0,1,2023-06,Treated
203,2023-07-01,93.44840574608293,0.0,58.89791790019768,Asia,post,1,0,1,2023-07,Treated
203,2023-08-01,91.45812756482312,8.448464066208565,27.734103317707376,Asia,post,1,0,1,2023-08,Treated
203,2023-09-01,74.87282661856544,8.961940134112929,34.764792586347085,Asia,post,1,0,1,2023-09,Treated
203,2023-10-01,78.80355760244855,11.868528002914667,49.044014992304206,Asia,post,1,0,1,2023-10,Treated
203,2023-11-01,74.10569870958373,0.0,56.65438659170376,Asia,post,1,0,1,2023-11,Treated
203,2023-12-01,67.43558613250671,2.752469135922732,56.664610699800434,Asia,post,1,0,1,2023-12,Treated
204,2023-01-01,105.33809433386988,52.56757739151856,44.00969924905045,US,pre,0,1,1,2023-01,Control
204,2023-02-01,100.12171529319758,45.815274007372594,78.76338402291404,US,pre,0,1,1,2023-02,Control
204,2023-03-01,114.13114601434091,46.73809012534889,82.74423289405706,US,pre,0,1,1,2023-03,Control
204,2023-04-01,98.1651970431474,40.247485233436095,17.683070580663355,US,pre,0,1,1,2023-04,Control
204,2023-05-01,116.20522737849222,47.50794643927558,80.85472734559552,US,pre,0,1,1,2023-05,Control
204,2023-06-01,114.91349628505938,44.65469500630344,50.03589745756214,US,pre,0,1,1,2023-06,Control
204,2023-07-01,113.65581969830126,38.31667443705912,104.20663288669786,US,post,0,1,1,2023-07,Control
204,2023-08-01,117.6774556947108,47.7255223438129,62.30327968557161,US,post,0,1,1,2023-08,Control
204,2023-09-01,119.57285531955772,45.9727133761878,37.37517727518599,US,post,0,1,1,2023-09,Control
204,2023-10-01,118.47325237690872,48.604035006357215,33.80219801821184,US,post,0,1,1,2023-10,Control
204,2023-11-01,126.66910162736433,48.14224098531487,64.59638724535262,US,post,0,1,1,2023-11,Control
204,2023-12-01,126.39795439049088,46.78492490952413,56.33904013968231,US,post,0,1,1,2023-12,Control
205,2023-01-01,100.79119759111292,33.379132095255216,30.87882896633211,US,pre,0,1,1,2023-01,Control
205,2023-02-01,123.4270488493917,25.714921944537465,24.037921926256843,US,pre,0,1,1,2023-02,Control
205,2023-03-01,113.3929467196887,36.31772041598219,29.48070365038444,US,pre,0,1,1,2023-03,Control
205,2023-04-01,106.32357111366984,40.09064138698602,49.394738848060285,US,pre,0,1,1,2023-04,Control
205,2023-05-01,126.23890996339873,24.1310801076593,63.87646907718205,US,pre,0,1,1,2023-05,Control
205,2023-06-01,111.91596432486294,37.20810867002571,45.91288546708704,US,pre,0,1,1,2023-06,Control
205,2023-07-01,97.3462661425414,34.97211501743576,66.31508973304139,US,post,0,1,1,2023-07,Control
205,2023-08-01,106.27541532547654,37.95167861596642,29.62260085866529,US,post,0,1,1,2023-08,Control
205,2023-09-01,97.97297117141656,28.051309501380707,42.27774447827717,US,post,0,1,1,2023-09,Control
205,2023-10-01,110.40288988079595,33.29130876562562,102.1371832629954,US,post,0,1,1,2023-10,Control
205,2023-11-01,102.18474463455009,33.04984856489816,52.12365838880432,US,post,0,1,1,2023-11,Control
205,2023-12-01,93.87259403405356,32.46220610011151,72.55576054223292,US,post,0,1,1,2023-12,Control
206,2023-01-01,73.59842049840795,29.814393242836065,51.477268688217606,Asia,pre,1,0,1,2023-01,Treated
206,2023-02-01,94.78513205795691,25.362959494333097,43.60347444222488,Asia,pre,1,0,1,2023-02,Treated
206,2023-03-01,84.2923668975451,22.896873863018108,33.32803434067188,Asia,pre,1,0,1,2023-03,Treated
206,2023-04-01,76.05038130583245,28.08555083191279,53.83779090043295,Asia,pre,1,0,1,2023-04,Treated
206,2023-05-01,81.24367060817633,29.288972188160106,58.5592525310527,Asia,pre,1,0,1,2023-05,Treated
206,2023-06-01,100.0800138796568,40.26168528487405,11.544564558753272,Asia,pre,1,0,1,2023-06,Treated
206,2023-07-01,97.48198739570029,31.17528625084609,53.103106857307125,Asia,post,1,0,1,2023-07,Treated
206,2023-08-01,86.7530800045457,32.6533458506013,53.02814792144037,Asia,post,1,0,1,2023-08,Treated
206,2023-09-01,84.76572404267559,27.58356496203938,41.02608634761032,Asia,post,1,0,1,2023-09,Treated
206,2023-10-01,93.71104528253817,35.060384409586604,67.06697954680294,Asia,post,1,0,1,2023-10,Treated
206,2023-11-01,85.69810311977771,33.484625537678966,69.25005183906597,Asia,post,1,0,1,2023-11,Treated
206,2023-12-01,103.95573722009914,31.771238430507672,45.58136550120775,Asia,post,1,0,1,2023-12,Treated
207,2023-01-01,82.84201073555472,32.2258572633916,62.83894258887402,EU,pre,1,0,1,2023-01,Treated
207,2023-02-01,82.07542980227092,29.59151627646178,33.50699319418625,EU,pre,1,0,1,2023-02,Treated
207,2023-03-01,91.81302732816006,28.113818090343575,44.48097096607724,EU,pre,1,0,1,2023-03,Treated
207,2023-04-01,81.16086748497594,28.18845593652665,41.04244710136084,EU,pre,1,0,1,2023-04,Treated
207,2023-05-01,91.35953620593544,26.52650753094504,81.85928192054763,EU,pre,1,0,1,2023-05,Treated
207,2023-06-01,99.43021088072362,24.045207821753426,51.3940853885856,EU,pre,1,0,1,2023-06,Treated
207,2023-07-01,86.09869359580264,26.86968745508289,90.04854935289595,EU,post,1,0,1,2023-07,Treated
207,2023-08-01,89.872630842227,30.30405545641309,60.826425880165566,EU,post,1,0,1,2023-08,Treated
207,2023-09-01,82.24899333318515,24.22744789897992,25.87955257183762,EU,post,1,0,1,2023-09,Treated
207,2023-10-01,83.51023835762524,14.252774724440034,60.89164801587256,EU,post,1,0,1,2023-10,Treated
207,2023-11-01,115.85204868431757,29.24202896620858,21.67462281318785,EU,post,1,0,1,2023-11,Treated
207,2023-12-01,86.18537621860138,26.20854104590096,29.64830445573249,EU,post,1,0,1,2023-12,Treated
208,2023-01-01,89.95004802170232,51.72800566599088,80.5362532715453,US,pre,0,1,1,2023-01,Control
208,2023-02-01,120.53014801217452,62.42866055918315,31.96014701113605,US,pre,0,1,1,2023-02,Control
208,2023-03-01,129.74677022383094,46.3315685012094,38.15069089238971,US,pre,0,1,1,2023-03,Control
208,2023-04-01,104.77528970865735,45.19229377328828,57.98088281293053,US,pre,0,1,1,2023-04,Control
208,2023-05-01,88.3037940825059,46.90883743343617,75.71164468723359,US,pre,0,1,1,2023-05,Control
208,2023-06-01,100.93395304556736,48.810579377452754,59.50517209434623,US,pre,0,1,1,2023-06,Control
208,2023-07-01,113.21118225305553,39.826476882806176,61.69048103674869,US,post,0,1,1,2023-07,Control
208,2023-08-01,98.82317456746128,48.93578992031253,71.19900339524753,US,post,0,1,1,2023-08,Control
208,2023-09-01,89.56269944576047,43.03937823653789,11.291400805723876,US,post,0,1,1,2023-09,Control
208,2023-10-01,96.01297654224116,54.75476216564742,47.58825623053061,US,post,0,1,1,2023-10,Control
208,2023-11-01,88.10331700333106,45.6742067208781,20.24276593018754,US,post,0,1,1,2023-11,Control
208,2023-12-01,90.2527049425673,50.0466949950719,26.522533473879424,US,post,0,1,1,2023-12,Control
209,2023-01-01,108.6718046695278,37.89693225365717,65.45695677087446,Asia,pre,0,1,1,2023-01,Control
209,2023-02-01,115.64745650785264,40.96406885125749,61.29578211815296,Asia,pre,0,1,1,2023-02,Control
209,2023-03-01,105.6949609308783,41.99981212624188,43.242444490523866,Asia,pre,0,1,1,2023-03,Control
209,2023-04-01,107.83817385170656,37.915578344865146,40.85562921361608,Asia,pre,0,1,1,2023-04,Control
209,2023-05-01,100.92473965286464,41.62724761099106,76.21211825626926,Asia,pre,0,1,1,2023-05,Control
209,2023-06-01,119.52687734677814,33.00597041196946,75.78406102813747,Asia,pre,0,1,1,2023-06,Control
209,2023-07-01,104.63427261390326,42.2924621674246,31.87569335905578,Asia,post,0,1,1,2023-07,Control
209,2023-08-01,109.2356567688226,40.857413006181176,20.307904161606945,Asia,post,0,1,1,2023-08,Control
209,2023-09-01,113.89852929352443,46.01847213088821,46.50704108636744,Asia,post,0,1,1,2023-09,Control
209,2023-10-01,121.41753893836268,38.3403296244346,66.99169062093235,Asia,post,0,1,1,2023-10,Control
209,2023-11-01,85.63015797057156,51.38268598826396,79.90916490485914,Asia,post,0,1,1,2023-11,Control
209,2023-12-01,104.96960258754577,29.42835195847755,55.76056736610978,Asia,post,0,1,1,2023-12,Control
210,2023-01-01,48.017518514798894,39.74151953056475,72.41934047228756,US,pre,0,0,1,2023-01,Control
210,2023-02-01,51.95760835121781,49.32765206201769,50.17715407337791,US,pre,0,0,1,2023-02,Control
210,2023-03-01,29.74662065401901,49.33789673663057,44.592572017284176,US,pre,0,0,0,2023-03,Control
210,2023-04-01,30.004059891229385,51.20873220544651,91.9881504100502,US,pre,0,0,1,2023-04,Control
210,2023-05-01,43.48938003336404,55.24414114859134,51.82629457222699,US,pre,0,0,1,2023-05,Control
210,2023-06-01,40.09730228149257,41.29624310464749,82.74164815985485,US,pre,0,0,1,2023-06,Control
210,2023-07-01,36.10042250927836,48.12488192544981,38.81672329881583,US,post,0,0,1,2023-07,Control
210,2023-08-01,39.29879369741245,49.59978384542272,42.399263074212925,US,post,0,0,1,2023-08,Control
210,2023-09-01,39.85390752895314,50.11255886144891,81.94794586443246,US,post,0,0,1,2023-09,Control
210,2023-10-01,50.34875935599841,41.174686497455134,39.78783001404841,US,post,0,0,1,2023-10,Control
210,2023-11-01,44.70101396055645,46.05318568520317,30.24268179720456,US,post,0,0,1,2023-11,Control
210,2023-12-01,51.13224071895471,44.87610202377287,15.685833627237416,US,post,0,0,1,2023-12,Control
211,2023-01-01,56.04826105007119,44.40510724100334,54.763426122792566,US,pre,1,0,1,2023-01,Treated
211,2023-02-01,48.36911903949549,36.061867285019176,42.95824505092238,US,pre,1,0,1,2023-02,Treated
211,2023-03-01,60.02442033381716,37.86155169866144,74.18461294447876,US,pre,1,0,1,2023-03,Treated
211,2023-04-01,56.53397298178148,43.15351590148253,68.16045325072383,US,pre,1,0,1,2023-04,Treated
211,2023-05-01,49.70244249035986,46.00799159222568,56.53989026540195,US,pre,1,0,1,2023-05,Treated
211,2023-06-01,48.42559289875939,43.22327851963547,91.55555170396887,US,pre,1,0,1,2023-06,Treated
211,2023-07-01,62.09124383141475,32.44046196160538,46.55250085092676,US,post,1,0,1,2023-07,Treated
211,2023-08-01,70.31657073502461,41.34799653863593,61.409746617271466,US,post,1,0,1,2023-08,Treated
211,2023-09-01,63.57347702551939,42.4487721150055,43.743270538969554,US,post,1,0,1,2023-09,Treated
211,2023-10-01,73.7946344543659,33.51839927172697,58.62045916021786,US,post,1,0,1,2023-10,Treated
211,2023-11-01,61.20533351963496,34.67945235021931,42.4522696507558,US,post,1,0,1,2023-11,Treated
211,2023-12-01,77.24791607531756,31.294083072940687,35.195354949025834,US,post,1,0,1,2023-12,Treated
212,2023-01-01,109.17370215919738,46.952181950491294,13.760213248758916,Asia,pre,0,1,1,2023-01,Control
212,2023-02-01,123.51793221197518,34.08590231537312,47.26020844612116,Asia,pre,0,1,1,2023-02,Control
212,2023-03-01,121.6054209545146,50.0780019305255,17.497574822349506,Asia,pre,0,1,1,2023-03,Control
212,2023-04-01,133.85395767784814,47.70389425594168,80.03905930377192,Asia,pre,0,1,1,2023-04,Control
212,2023-05-01,147.13840776358398,53.70520366159473,43.46772438677575,Asia,pre,0,1,1,2023-05,Control
212,2023-06-01,152.87864309873066,42.01329925734421,21.928827408726747,Asia,pre,0,1,1,2023-06,Control
212,2023-07-01,132.1870081472371,61.04866619114891,45.95322186259825,Asia,post,0,1,1,2023-07,Control
212,2023-08-01,131.1923867140349,42.56892386598427,68.91859170540756,Asia,post,0,1,1,2023-08,Control
212,2023-09-01,142.55660168942126,53.72385165354287,37.415586543052754,Asia,post,0,1,1,2023-09,Control
212,2023-10-01,125.95777146239767,43.31286439451846,51.67745003521867,Asia,post,0,1,1,2023-10,Control
212,2023-11-01,122.22076585334273,43.89139312029687,41.526185661786485,Asia,post,0,1,1,2023-11,Control
212,2023-12-01,128.1332773942856,47.08858300243354,59.32889193680523,Asia,post,0,1,1,2023-12,Control
213,2023-01-01,83.8063243368718,32.16080448936566,52.10557247819356,EU,pre,1,0,1,2023-01,Treated
213,2023-02-01,83.48221998220332,29.603205398101416,69.91387508740723,EU,pre,1,0,1,2023-02,Treated
213,2023-03-01,73.16185800148702,37.569988690920994,73.2882348107054,EU,pre,1,0,1,2023-03,Treated
213,2023-04-01,91.23296263089568,37.290106637733,42.75001994235863,EU,pre,1,0,1,2023-04,Treated
213,2023-05-01,91.45131413951265,40.49191458393192,37.6326995991174,EU,pre,1,0,1,2023-05,Treated
213,2023-06-01,74.02725858374008,26.75666378640883,53.08063683367175,EU,pre,1,0,1,2023-06,Treated
213,2023-07-01,89.2641393639303,42.79939656810153,57.18110186960733,EU,post,1,0,1,2023-07,Treated
213,2023-08-01,104.85033569503229,33.631618555307966,72.76300661935237,EU,post,1,0,1,2023-08,Treated
213,2023-09-01,84.35573438898149,41.00642000385018,20.82483214938613,EU,post,1,0,1,2023-09,Treated
213,2023-10-01,92.76030285216076,27.194999987659276,44.657250281164906,EU,post,1,0,1,2023-10,Treated
213,2023-11-01,95.01770849178972,34.51359693873334,28.99124742488065,EU,post,1,0,1,2023-11,Treated
213,2023-12-01,99.48111772138796,36.6011257456542,40.208587059386566,EU,post,1,0,1,2023-12,Treated
214,2023-01-01,92.58242652667236,72.1795597603951,58.71092637984728,Asia,pre,1,0,1,2023-01,Treated
214,2023-02-01,82.71225075462839,54.38627997780381,36.42039307073736,Asia,pre,1,0,1,2023-02,Treated
214,2023-03-01,76.24165389683218,56.99223109921822,26.851684195691327,Asia,pre,1,0,1,2023-03,Treated
214,2023-04-01,61.23903331963058,66.17507224096903,66.37531941697632,Asia,pre,1,0,1,2023-04,Treated
214,2023-05-01,92.1151432151002,68.44061372985209,30.73207317602862,Asia,pre,1,0,1,2023-05,Treated
214,2023-06-01,61.72674644365732,57.58234792244838,24.62034845491003,Asia,pre,1,0,1,2023-06,Treated
214,2023-07-01,79.3746811533502,65.56794892949796,29.716715637460634,Asia,post,1,0,1,2023-07,Treated
214,2023-08-01,92.8808726620935,65.20532390545853,50.210914234820514,Asia,post,1,0,1,2023-08,Treated
214,2023-09-01,101.69489391112587,60.46553274845404,58.374091565847365,Asia,post,1,0,1,2023-09,Treated
214,2023-10-01,88.9984323185058,64.69926001460742,67.7051264173192,Asia,post,1,0,1,2023-10,Treated
214,2023-11-01,98.82129353186969,61.63423743951375,46.35678832284152,Asia,post,1,0,1,2023-11,Treated
214,2023-12-01,92.24546634016733,65.00165767934297,61.70042664575597,Asia,post,1,0,1,2023-12,Treated
215,2023-01-01,71.72700908845901,57.71343245482314,31.82994976975618,US,pre,1,0,1,2023-01,Treated
215,2023-02-01,93.07087500214732,50.239752953332406,56.92625420449773,US,pre,1,0,1,2023-02,Treated
215,2023-03-01,80.72931613427347,54.65480307295506,21.07003592918625,US,pre,1,0,1,2023-03,Treated
215,2023-04-01,82.37904098574683,63.74811505501476,49.49622632941041,US,pre,1,0,1,2023-04,Treated
215,2023-05-01,93.30660462650162,66.64882151339151,55.27511169645152,US,pre,1,0,1,2023-05,Treated
215,2023-06-01,81.44180472713347,60.66187347947408,39.11407707371416,US,pre,1,0,1,2023-06,Treated
215,2023-07-01,90.18413097626372,50.7261484054652,68.52514982168785,US,post,1,0,1,2023-07,Treated
215,2023-08-01,91.48675216038876,59.23610363263944,29.28076142786721,US,post,1,0,1,2023-08,Treated
215,2023-09-01,100.52820441940278,54.51590621288471,47.16582556596352,US,post,1,0,1,2023-09,Treated
215,2023-10-01,105.38886683616296,62.279408964722776,49.55939854966119,US,post,1,0,1,2023-10,Treated
215,2023-11-01,76.28333913275868,73.28966525386333,84.91717940546272,US,post,1,0,1,2023-11,Treated
215,2023-12-01,103.68220356630388,54.55959349560528,47.72815676596071,US,post,1,0,1,2023-12,Treated
216,2023-01-01,69.0395181641054,48.71774009916472,40.58489801750436,EU,pre,1,0,1,2023-01,Treated
216,2023-02-01,77.62637068128612,60.63904862506627,80.56663126972491,EU,pre,1,0,1,2023-02,Treated
216,2023-03-01,73.98480990612684,51.3754350469507,0.0,EU,pre,1,0,1,2023-03,Treated
216,2023-04-01,69.38608949366929,52.629415596743385,52.79964192642707,EU,pre,1,0,1,2023-04,Treated
216,2023-05-01,66.95346272591914,46.0072485812181,61.14817113702371,EU,pre,1,0,1,2023-05,Treated
216,2023-06-01,72.73665239590558,56.05025330126218,68.93154007146774,EU,pre,1,0,1,2023-06,Treated
216,2023-07-01,79.70050627528363,50.58841233326933,48.583263041678194,EU,post,1,0,1,2023-07,Treated
216,2023-08-01,74.05831172093293,53.17705663649698,69.96435311943459,EU,post,1,0,1,2023-08,Treated
216,2023-09-01,80.13629446439319,63.02527658881365,94.12937959769344,EU,post,1,0,1,2023-09,Treated
216,2023-10-01,73.93208358989897,33.45528164866704,74.73664932254533,EU,post,1,0,1,2023-10,Treated
216,2023-11-01,67.11179845228818,48.63113978180885,42.03109450021266,EU,post,1,0,1,2023-11,Treated
216,2023-12-01,68.14286466618512,55.69990844149085,18.81128441747549,EU,post,1,0,1,2023-12,Treated
217,2023-01-01,59.28642165934304,46.63929376665423,34.25927442133402,Asia,pre,1,0,1,2023-01,Treated
217,2023-02-01,43.27432486254756,40.89841137303457,54.797455045694505,Asia,pre,1,0,1,2023-02,Treated
217,2023-03-01,67.91175504793546,33.19439961312041,45.58542486083267,Asia,pre,1,0,1,2023-03,Treated
217,2023-04-01,39.73019694495792,35.17037215520672,69.33913290689634,Asia,pre,1,0,1,2023-04,Treated
217,2023-05-01,58.50322710020334,45.67875312171048,68.42051679461987,Asia,pre,1,0,1,2023-05,Treated
217,2023-06-01,48.25979238754859,41.26839796030652,93.71461233445147,Asia,pre,1,0,1,2023-06,Treated
217,2023-07-01,55.65039789387564,47.10724610724462,50.1276308192663,Asia,post,1,0,1,2023-07,Treated
217,2023-08-01,38.03183565986839,33.20844052296782,38.42031560120191,Asia,post,1,0,1,2023-08,Treated
217,2023-09-01,69.97979325910083,47.37304382515418,68.28154328448068,Asia,post,1,0,1,2023-09,Treated
217,2023-10-01,47.50517152243148,51.51094799258573,30.702133996272316,Asia,post,1,0,1,2023-10,Treated
217,2023-11-01,60.70374787610061,43.37982409243549,46.52252359370827,Asia,post,1,0,1,2023-11,Treated
217,2023-12-01,73.08719301198263,39.90603294114436,23.00789488576144,Asia,post,1,0,1,2023-12,Treated
218,2023-01-01,114.27371634598694,39.384270039334616,41.81318849562752,Asia,pre,1,0,1,2023-01,Treated
218,2023-02-01,69.93877146328961,26.60029060429081,29.49561828525134,Asia,pre,1,0,1,2023-02,Treated
218,2023-03-01,81.6493048727518,43.13837591510858,72.43378284775838,Asia,pre,1,0,1,2023-03,Treated
218,2023-04-01,82.79083547162428,34.385894328622314,55.37624712824309,Asia,pre,1,0,1,2023-04,Treated
218,2023-05-01,75.31350718031472,44.59355263595412,46.2161963744984,Asia,pre,1,0,1,2023-05,Treated
218,2023-06-01,79.63650857269322,24.922620532031395,46.09130306954472,Asia,pre,1,0,1,2023-06,Treated
218,2023-07-01,97.75120138829088,30.66311977194201,34.98559331014374,Asia,post,1,0,1,2023-07,Treated
218,2023-08-01,97.26969706574684,28.618446539544472,71.15602015083837,Asia,post,1,0,1,2023-08,Treated
218,2023-09-01,82.69629307877241,34.05889155467872,27.52243189748812,Asia,post,1,0,1,2023-09,Treated
218,2023-10-01,92.70838473538326,48.30109258228164,65.62994478921264,Asia,post,1,0,1,2023-10,Treated
218,2023-11-01,79.04273798933063,41.67983558459212,43.66640908131501,Asia,post,1,0,1,2023-11,Treated
218,2023-12-01,103.6692106663797,40.03511466795655,0.0,Asia,post,1,0,1,2023-12,Treated
219,2023-01-01,56.41458189757449,44.32507248981464,37.32820969012374,EU,pre,1,0,1,2023-01,Treated
219,2023-02-01,35.83564297523051,49.00198579072192,94.21379452031528,EU,pre,1,0,1,2023-02,Treated
219,2023-03-01,62.94734308344758,60.395937234296014,67.6479417957996,EU,pre,1,0,1,2023-03,Treated
219,2023-04-01,65.17280260965123,59.31424566707901,57.54526518684453,EU,pre,1,0,1,2023-04,Treated
219,2023-05-01,53.02573596105552,54.60713981146396,79.0768047424377,EU,pre,1,0,1,2023-05,Treated
219,2023-06-01,50.09836274900223,45.83600681665375,52.7771206486176,EU,pre,1,0,1,2023-06,Treated
219,2023-07-01,69.53429762998503,53.4343074716617,21.516647996248015,EU,post,1,0,1,2023-07,Treated
219,2023-08-01,81.4154768314333,46.23802758136964,44.69870006222841,EU,post,1,0,1,2023-08,Treated
219,2023-09-01,50.45861213387074,62.93549640803933,54.84141340575935,EU,post,1,0,1,2023-09,Treated
219,2023-10-01,51.02708420623954,53.76346997816613,65.38271558620066,EU,post,1,0,1,2023-10,Treated
219,2023-11-01,58.32281283435803,53.646885792270815,33.49416078338271,EU,post,1,0,1,2023-11,Treated
219,2023-12-01,54.965709069294974,39.39276895552358,23.520978315608744,EU,post,1,0,1,2023-12,Treated
220,2023-01-01,125.84865662825678,64.72894351317233,46.79851026783391,US,pre,0,1,1,2023-01,Control
220,2023-02-01,122.75666711608808,56.69683951955092,47.50156809352869,US,pre,0,1,1,2023-02,Control
220,2023-03-01,123.03880690616536,62.1312768129709,53.002713079124064,US,pre,0,1,1,2023-03,Control
220,2023-04-01,132.3155877861052,61.571188903609794,57.76371591309467,US,pre,0,1,1,2023-04,Control
220,2023-05-01,115.48805688268476,49.64995683240295,52.9756126961461,US,pre,0,1,1,2023-05,Control
220,2023-06-01,123.4782070935178,56.85124342182375,49.67891921502827,US,pre,0,1,1,2023-06,Control
220,2023-07-01,151.02650674343283,49.76315499901645,10.201074603577505,US,post,0,1,1,2023-07,Control
220,2023-08-01,128.51453847696325,54.53217350428216,56.32135739459903,US,post,0,1,1,2023-08,Control
220,2023-09-01,131.02960036460715,62.834809753117625,19.85548359232123,US,post,0,1,1,2023-09,Control
220,2023-10-01,119.62359116319551,58.55809257162696,65.40927191374453,US,post,0,1,1,2023-10,Control
220,2023-11-01,147.125265644651,61.19280613279248,48.86422808227446,US,post,0,1,1,2023-11,Control
220,2023-12-01,116.28641261234053,53.59283701362804,38.14594354085787,US,post,0,1,1,2023-12,Control
221,2023-01-01,83.14434500442223,40.39046711040614,67.55095106902841,Asia,pre,1,0,1,2023-01,Treated
221,2023-02-01,99.8974642625846,45.41319753592216,57.65843420114526,Asia,pre,1,0,1,2023-02,Treated
221,2023-03-01,112.64514805893262,43.75018977498016,42.27954404258604,Asia,pre,1,0,1,2023-03,Treated
221,2023-04-01,87.22329030150841,43.81802174690687,1.1859197044983176,Asia,pre,1,0,1,2023-04,Treated
221,2023-05-01,94.5379506945169,41.54077515625159,22.710582927654382,Asia,pre,1,0,1,2023-05,Treated
221,2023-06-01,87.09818232628406,46.61826210659952,54.61423498149925,Asia,pre,1,0,1,2023-06,Treated
221,2023-07-01,107.13859645490903,44.10171212551842,51.85255175897847,Asia,post,1,0,1,2023-07,Treated
221,2023-08-01,119.6904129755699,43.18712036437656,20.83573772362499,Asia,post,1,0,1,2023-08,Treated
221,2023-09-01,123.95035439774696,44.42167579250253,38.21492538409865,Asia,post,1,0,1,2023-09,Treated
221,2023-10-01,92.23150588288324,44.54954556064853,47.65655990051249,Asia,post,1,0,1,2023-10,Treated
221,2023-11-01,123.33453943048494,40.84043805252417,33.25238420635066,Asia,post,1,0,1,2023-11,Treated
221,2023-12-01,115.87268318472364,47.19638391944247,53.37302735220391,Asia,post,1,0,1,2023-12,Treated
222,2023-01-01,99.2475772019652,45.44808320539724,62.50636668043006,Asia,pre,1,0,1,2023-01,Treated
222,2023-02-01,95.21618180854648,46.38494152220838,2.7028925441697567,Asia,pre,1,0,1,2023-02,Treated
222,2023-03-01,117.42965930609206,31.093333318123943,37.45814350455408,Asia,pre,1,0,1,2023-03,Treated
222,2023-04-01,96.49975083992202,38.89072543893682,70.1282208005311,Asia,pre,1,0,1,2023-04,Treated
222,2023-05-01,86.33056000577037,40.92696287999294,38.43575803560492,Asia,pre,1,0,1,2023-05,Treated
222,2023-06-01,99.86033598524688,39.29926749358824,51.85871305365956,Asia,pre,1,0,1,2023-06,Treated
222,2023-07-01,100.5506456539522,37.07280904209721,55.74545028054854,Asia,post,1,0,1,2023-07,Treated
222,2023-08-01,116.98068937437648,36.63173212158839,32.6246491085418,Asia,post,1,0,1,2023-08,Treated
222,2023-09-01,113.3478806334502,39.46060932728918,66.60996267971905,Asia,post,1,0,1,2023-09,Treated
222,2023-10-01,96.63604946397736,30.725934165460476,39.33991836347332,Asia,post,1,0,1,2023-10,Treated
222,2023-11-01,98.16994010914482,39.22918679217612,37.26309571459221,Asia,post,1,0,1,2023-11,Treated
222,2023-12-01,114.75100527576092,38.18237748046504,53.00948997547802,Asia,post,1,0,1,2023-12,Treated
223,2023-01-01,83.69957285647386,44.50255437617344,34.08689732348385,Asia,pre,1,0,1,2023-01,Treated
223,2023-02-01,97.93504322756245,40.7668640072792,23.769017242026365,Asia,pre,1,0,1,2023-02,Treated
223,2023-03-01,85.82159753094133,37.69364851188445,63.306690690177504,Asia,pre,1,0,1,2023-03,Treated
223,2023-04-01,106.03691972144738,38.01669046633262,56.647446664479695,Asia,pre,1,0,1,2023-04,Treated
223,2023-05-01,66.38580807397732,44.219077071328606,32.2857240040062,Asia,pre,1,0,1,2023-05,Treated
223,2023-06-01,77.69251777667877,36.443118474922734,64.6430245210947,Asia,pre,1,0,1,2023-06,Treated
223,2023-07-01,103.41529828933184,42.06647699741441,32.711465893285606,Asia,post,1,0,1,2023-07,Treated
223,2023-08-01,109.81970375426846,38.19750028534859,6.759354001451221,Asia,post,1,0,1,2023-08,Treated
223,2023-09-01,97.37722946665372,36.42567755591429,69.7721758699835,Asia,post,1,0,1,2023-09,Treated
223,2023-10-01,88.14243569371835,44.968117126842856,78.03000693104316,Asia,post,1,0,1,2023-10,Treated
223,2023-11-01,79.03750284629803,39.11986526965985,48.48657854685873,Asia,post,1,0,1,2023-11,Treated
223,2023-12-01,109.24801486650377,38.65763733441965,38.10992608101986,Asia,post,1,0,1,2023-12,Treated
224,2023-01-01,93.47877321787138,26.470025638053656,94.28659885113191,US,pre,1,0,1,2023-01,Treated
224,2023-02-01,78.47642208580118,32.61894922294325,49.350379283158105,US,pre,1,0,1,2023-02,Treated
224,2023-03-01,111.08039573246316,27.603483838230588,89.67408270957503,US,pre,1,0,1,2023-03,Treated
224,2023-04-01,99.52528259991544,36.31318936501052,30.30732625964089,US,pre,1,0,1,2023-04,Treated
224,2023-05-01,97.66492680927595,30.61027963079529,75.33322506396824,US,pre,1,0,1,2023-05,Treated
224,2023-06-01,82.24289409781788,33.66192027061387,38.89453823973657,US,pre,1,0,1,2023-06,Treated
224,2023-07-01,90.2861132410878,37.93431182743386,60.70917494819267,US,post,1,0,1,2023-07,Treated
224,2023-08-01,114.44797801569572,25.32833720185345,71.28341404682088,US,post,1,0,1,2023-08,Treated
224,2023-09-01,128.70880378671058,31.96950729700956,87.9029722421794,US,post,1,0,1,2023-09,Treated
